entry_date,order_id,revenue,cost_energy,cost_material,cost_labor,profit
2024-11-29,ORD-2130,93300.0,37.64,83828.16,165.05,9269.15
2024-11-29,ORD-2131,90750.0,36.5,81410.04,159.95,9143.51
2024-11-28,ORD-2132,146550.0,58.93,131653.2,258.48,14579.39
2024-11-29,ORD-2133,41000.0,28.98,48650.4,126.61,-7805.99
2024-11-29,ORD-2134,170100.0,68.56,154059.6,300.51,15671.33
2024-11-30,ORD-2135,63300.0,25.46,57029.08,111.53,6133.93
2024-11-28,ORD-2136,167550.0,67.38,151356.8,295.71,15830.11
2024-12-01,ORD-2137,78600.0,47.68,80748.36,209.08,-2405.12
2024-11-29,ORD-2138,159300.0,64.09,144776.1,281.12,14178.68
2024-11-29,ORD-2139,96900.0,38.94,88089.12,170.98,8600.97
2024-12-01,ORD-2140,86300.0,52.12,88293.03,228.53,-2273.68
2024-12-01,ORD-2141,54350.0,32.9,55913.13,144.12,-1740.15
2024-12-01,ORD-2142,62650.0,37.69,64207.94,165.45,-1761.08
2024-12-01,ORD-2143,129750.0,52.25,118516.72,228.85,10952.17
2024-12-02,ORD-2144,91400.0,54.98,94358.08,241.6,-3254.65
2024-12-02,ORD-2145,169950.0,68.21,155889.98,299.75,13692.06
2024-12-02,ORD-2146,77850.0,31.34,71774.56,137.25,5906.85
2024-12-02,ORD-2147,128850.0,51.76,118704.08,227.34,9866.82
2024-12-02,ORD-2148,87900.0,35.54,81160.46,155.14,6548.85
2024-12-03,ORD-2149,68700.0,27.8,63492.88,121.67,5057.66
2024-12-02,ORD-2150,70200.0,42.3,72982.31,185.86,-3010.46
2024-12-03,ORD-2151,108300.0,43.41,99794.24,190.8,8271.54
2024-12-03,ORD-2152,175650.0,70.65,162817.4,310.05,12451.91
2024-12-04,ORD-2153,80550.0,48.65,83972.21,213.14,-3684.0
2024-12-04,ORD-2154,55050.0,33.17,57575.0,146.08,-2704.26
2024-12-03,ORD-2155,41350.0,25.04,43233.22,109.75,-2018.01
2024-12-05,ORD-2156,76200.0,30.72,71155.2,134.91,4879.18
2024-12-04,ORD-2157,82050.0,33.15,76736.0,145.4,5135.46
2024-12-05,ORD-2158,169500.0,68.21,158355.2,300.05,10776.54
2024-12-06,ORD-2159,86450.0,52.36,91446.57,229.77,-5278.7
2024-12-07,ORD-2160,81750.0,32.81,76520.81,144.26,5052.12
2024-12-06,ORD-2161,92050.0,55.54,97122.56,243.68,-5371.78
2024-12-06,ORD-2162,67800.0,27.35,63627.19,120.03,4025.43
2024-12-08,ORD-2163,63750.0,38.43,67575.31,169.09,-4032.83
2024-12-08,ORD-2164,89650.0,54.2,94953.6,237.52,-5595.32
2024-12-07,ORD-2165,62350.0,37.67,65992.75,165.34,-3845.76
2024-12-07,ORD-2166,117000.0,47.03,110688.01,206.66,6058.3
2024-12-07,ORD-2167,81600.0,32.92,77184.74,144.27,4238.06
2024-12-08,ORD-2168,72000.0,29.29,68546.18,127.67,3296.86
2024-12-09,ORD-2169,105150.0,42.3,99832.82,185.87,5089.0
2024-12-09,ORD-2170,78100.0,47.23,84048.19,207.26,-6202.69
2024-12-11,ORD-2171,93900.0,38.0,89994.24,166.72,3701.05
2024-12-11,ORD-2172,76200.0,30.72,72852.48,134.74,3182.06
2024-12-11,ORD-2173,85200.0,51.48,91708.42,226.14,-6786.03
2024-12-10,ORD-2174,143100.0,57.61,137113.34,253.28,5675.76
2024-12-12,ORD-2175,51000.0,30.64,55074.82,135.18,-4240.63
2024-12-11,ORD-2176,46150.0,27.96,50019.12,122.71,-4019.8
2024-12-12,ORD-2177,97200.0,58.53,105448.99,257.69,-8565.22
2024-12-12,ORD-2178,109950.0,66.52,119386.41,292.26,-9795.2
2024-12-11,ORD-2179,63150.0,38.06,68552.65,167.58,-5608.28
2024-12-12,ORD-2180,137850.0,55.09,132531.52,243.07,5020.32
2024-12-13,ORD-2181,96150.0,38.72,92946.19,169.5,2995.59
2024-12-14,ORD-2182,66550.0,40.08,72315.61,175.86,-5981.55
2024-12-12,ORD-2183,124800.0,50.44,121032.74,220.9,3495.92
2024-12-12,ORD-2184,68100.0,41.06,74270.09,180.78,-6391.93
2024-12-14,ORD-2185,76500.0,46.11,84135.59,203.58,-7885.28
2024-12-15,ORD-2186,98300.0,59.27,107807.27,260.4,-9826.94
2024-12-15,ORD-2187,119850.0,48.14,117497.6,211.94,2092.32
2024-12-15,ORD-2188,76500.0,30.91,75198.46,135.62,1135.01
2024-12-16,ORD-2189,57900.0,34.98,64109.63,153.74,-6398.35
2024-12-15,ORD-2190,106200.0,42.94,104425.99,188.48,1542.59
2024-12-16,ORD-2191,55500.0,33.71,61576.09,147.65,-6257.45
2024-12-14,ORD-2192,131100.0,52.7,128659.87,232.38,2155.05
2024-12-17,ORD-2193,91500.0,55.58,102012.85,243.58,-10812.01
2024-12-16,ORD-2194,78400.0,47.38,87131.36,208.22,-8986.97
2024-12-16,ORD-2195,107500.0,64.89,119494.44,285.46,-12344.79
2024-12-16,ORD-2196,71850.0,28.88,71116.8,127.25,577.08
2024-12-18,ORD-2197,166950.0,67.1,165198.4,295.15,1389.35
2024-12-17,ORD-2198,88600.0,53.57,98896.8,235.56,-10585.94
2024-12-18,ORD-2199,65400.0,39.42,72839.16,173.45,-7652.02
2024-12-18,ORD-2200,95550.0,38.75,95257.01,169.26,84.98
2024-12-17,ORD-2201,89600.0,54.21,100847.21,238.51,-11539.93
2024-12-19,ORD-2202,66550.0,47.26,87877.94,208.06,-21583.26
2024-12-19,ORD-2203,82800.0,33.24,82287.74,146.14,332.88
2024-12-17,ORD-2204,165300.0,66.65,164724.56,292.88,215.91
2024-12-18,ORD-2205,130500.0,52.46,130656.99,231.21,-440.66
2024-12-19,ORD-2206,113950.0,68.78,128671.66,303.07,-15093.51
2024-12-20,ORD-2207,69300.0,28.0,69787.46,122.92,-638.37
2024-12-20,ORD-2208,128550.0,51.63,129347.44,227.88,-1076.95
2024-12-20,ORD-2209,73800.0,29.86,74299.58,130.9,-660.34
2024-12-19,ORD-2210,45050.0,27.12,50874.15,119.36,-5970.63
2024-12-22,ORD-2211,85450.0,51.54,97510.84,226.82,-12339.2
2024-12-22,ORD-2212,41000.0,24.77,46709.74,108.71,-5843.22
2024-12-20,ORD-2213,140700.0,56.69,142440.08,249.26,-2046.03
2024-12-22,ORD-2214,124500.0,49.97,126074.62,220.54,-1845.14
2024-12-20,ORD-2215,75300.0,30.44,76372.13,133.58,-1236.14
2024-12-22,ORD-2216,90650.0,54.61,104340.6,240.62,-13985.83
2024-12-22,ORD-2217,174450.0,70.02,178105.2,308.77,-4033.99
2024-12-21,ORD-2218,117850.0,70.98,135585.45,312.67,-18119.1
2024-12-24,ORD-2219,163800.0,65.94,168538.02,290.59,-5094.55
2024-12-23,ORD-2220,73950.0,29.93,76342.34,131.34,-2553.6
2024-12-24,ORD-2221,43850.0,32.57,62566.85,143.32,-18892.75
2024-12-22,ORD-2222,75450.0,30.54,77881.5,134.25,-2596.29
2024-12-23,ORD-2223,104100.0,62.87,121715.31,277.63,-17955.81
2024-12-24,ORD-2224,112700.0,67.75,131301.48,299.51,-18968.74
2024-12-24,ORD-2225,49250.0,29.77,57633.22,131.24,-8544.22
2024-12-24,ORD-2226,83300.0,50.1,97832.06,221.25,-14803.41
2024-12-25,ORD-2227,150300.0,60.46,156812.16,266.36,-6838.99
2024-12-26,ORD-2228,69300.0,28.01,72710.91,123.35,-3562.27
2024-12-26,ORD-2229,88400.0,53.25,104174.99,234.86,-16063.1
2024-12-25,ORD-2230,62600.0,37.75,73722.03,166.09,-11325.87
2024-12-28,ORD-2231,165450.0,66.63,174161.26,292.7,-9070.58
2024-12-26,ORD-2232,133050.0,53.57,140589.9,236.33,-7829.8
2024-12-27,ORD-2233,53900.0,32.65,63951.07,143.39,-10227.11
2024-12-28,ORD-2234,114600.0,46.13,121780.22,203.62,-7429.97
2024-12-29,ORD-2235,159150.0,64.08,168874.92,282.15,-10071.15
2024-12-29,ORD-2236,67350.0,27.07,71577.0,119.38,-4373.45
2024-12-30,ORD-2237,151200.0,60.52,160650.6,267.48,-9778.6
2024-12-29,ORD-2238,83950.0,50.9,100446.39,223.23,-16770.52
2024-12-29,ORD-2239,89850.0,54.24,107842.68,239.59,-18286.51
2024-12-28,ORD-2240,114000.0,46.13,121680.9,202.85,-7929.88
2024-12-30,ORD-2241,114300.0,69.22,137793.0,304.63,-23866.85
2024-12-29,ORD-2242,45950.0,27.86,55476.66,122.69,-9677.21
2024-12-30,ORD-2243,155550.0,62.66,166150.4,276.27,-10939.33
2024-12-30,ORD-2244,69100.0,41.99,83394.72,184.43,-14521.13
2024-12-31,ORD-2245,126450.0,50.98,135097.39,224.44,-8922.81
2024-12-30,ORD-2246,115050.0,69.33,138658.91,305.87,-23984.1
2025-01-01,ORD-2247,121200.0,48.64,129923.17,214.49,-8986.29
2025-01-02,ORD-2248,94200.0,38.01,101301.48,167.47,-7306.96
2025-01-02,ORD-2249,65350.0,39.42,79511.49,173.7,-14374.61
2025-01-01,ORD-2250,99600.0,39.92,107713.51,176.42,-8329.85
2025-01-01,ORD-2251,113900.0,68.93,138887.35,303.57,-25359.85
2025-01-02,ORD-2252,109600.0,66.17,134138.4,291.95,-24896.52
2025-01-03,ORD-2253,115450.0,69.7,141455.04,307.9,-26382.64
2025-01-04,ORD-2254,91600.0,65.1,132004.38,287.11,-40756.59
2025-01-04,ORD-2255,68300.0,41.23,83977.18,181.78,-15900.19
2025-01-05,ORD-2256,76150.0,45.83,93900.08,203.06,-17998.97
2025-01-04,ORD-2257,77250.0,30.98,84283.44,136.72,-7201.14
2025-01-04,ORD-2258,96250.0,58.03,118339.83,256.04,-22403.89
2025-01-04,ORD-2259,76850.0,46.37,94648.5,204.22,-18049.09
2025-01-04,ORD-2260,91750.0,55.15,112914.0,243.7,-21462.84
2025-01-05,ORD-2261,95700.0,38.56,105192.18,169.62,-9700.36
2025-01-06,ORD-2262,86900.0,52.4,107661.48,231.37,-21045.25
2025-01-06,ORD-2263,154200.0,61.73,169558.6,273.23,-15693.55
2025-01-06,ORD-2264,47200.0,28.71,58769.34,126.31,-11724.36
