order_id,product_type,machine_id,start_time,end_time,qty_target
ORD-1845,Product_B,M01,2024-08-31 06:00:00.000000,2024-08-31 14:04:44.449436,1615
ORD-1846,Product_A,M02,2024-08-31 06:00:00.000000,2024-08-31 12:26:26.962617,644
ORD-1847,Product_B,M02,2024-08-31 13:27:26.962617,2024-08-31 20:51:19.364534,1479
ORD-1848,Product_A,M03,2024-08-31 06:00:00.000000,2024-08-31 14:19:40.619652,832
ORD-1849,Product_B,M01,2024-09-01 06:00:00.000000,2024-09-01 17:00:08.369118,2200
ORD-1850,Product_B,M02,2024-09-01 06:00:00.000000,2024-09-01 11:56:54.482425,1189
ORD-1851,Product_A,M02,2024-09-01 13:16:54.482425,2024-09-01 23:56:31.731967,1066
ORD-1852,Product_B,M01,2024-09-02 06:00:00.000000,2024-09-02 11:41:18.357618,1137
ORD-1853,Product_B,M02,2024-09-02 06:00:00.000000,2024-09-02 10:11:28.353928,838
ORD-1854,Product_A,M03,2024-09-02 06:00:00.000000,2024-09-02 16:35:19.309730,1058
ORD-1855,Product_A,M01,2024-09-03 06:00:00.000000,2024-09-03 13:12:59.269289,721
ORD-1856,Product_B,M01,2024-09-03 14:25:59.269289,2024-09-03 20:39:39.688935,1245
ORD-1857,Product_A,M03,2024-09-03 06:00:00.000000,2024-09-03 12:28:09.670071,646
ORD-1858,Product_B,M01,2024-09-04 06:00:00.000000,2024-09-04 15:38:00.997663,1926
ORD-1859,Product_B,M02,2024-09-04 06:00:00.000000,2024-09-04 10:08:10.112602,827
ORD-1860,Product_B,M02,2024-09-04 11:25:10.112602,2024-09-04 21:48:26.476671,2077
ORD-1861,Product_A,M03,2024-09-04 06:00:00.000000,2024-09-04 12:15:08.715792,625
ORD-1862,Product_A,M02,2024-09-05 06:00:00.000000,2024-09-05 15:55:25.298405,992
ORD-1863,Product_A,M03,2024-09-05 06:00:00.000000,2024-09-05 13:03:29.655113,705
ORD-1864,Product_B,M03,2024-09-05 13:57:29.655113,2024-09-05 23:25:01.884079,1891
ORD-1865,Product_B,M01,2024-09-06 06:00:00.000000,2024-09-06 13:51:41.009210,1572
ORD-1866,Product_B,M01,2024-09-06 15:16:41.009210,2024-09-06 20:52:35.658399,1119
ORD-1867,Product_A,M02,2024-09-06 06:00:00.000000,2024-09-06 10:11:49.473016,419
ORD-1868,Product_A,M02,2024-09-06 10:55:49.473016,2024-09-06 21:46:33.714846,1084
ORD-1869,Product_B,M03,2024-09-06 06:00:00.000000,2024-09-06 12:54:52.493598,1382
ORD-1870,Product_B,M03,2024-09-06 13:52:52.493598,2024-09-06 21:14:45.929236,1472
ORD-1871,Product_A,M01,2024-09-07 06:00:00.000000,2024-09-07 13:34:32.900140,757
ORD-1872,Product_B,M02,2024-09-07 06:00:00.000000,2024-09-07 17:20:20.829567,2267
ORD-1873,Product_B,M03,2024-09-07 06:00:00.000000,2024-09-07 12:49:44.149733,1365
ORD-1874,Product_A,M02,2024-09-08 06:00:00.000000,2024-09-08 13:31:47.029947,752
ORD-1875,Product_A,M02,2024-09-08 14:37:47.029947,2024-09-08 21:46:37.946964,714
ORD-1876,Product_B,M03,2024-09-08 06:00:00.000000,2024-09-08 11:07:22.331654,1024
ORD-1877,Product_B,M01,2024-09-09 06:00:00.000000,2024-09-09 14:43:42.234288,1745
ORD-1878,Product_A,M02,2024-09-09 06:00:00.000000,2024-09-09 11:19:41.485829,532
ORD-1879,Product_A,M02,2024-09-09 11:58:41.485829,2024-09-09 17:57:45.291141,598
ORD-1880,Product_B,M03,2024-09-09 06:00:00.000000,2024-09-09 17:58:56.180177,2396
ORD-1881,Product_B,M01,2024-09-10 06:00:00.000000,2024-09-10 16:09:34.890026,2031
ORD-1882,Product_B,M03,2024-09-10 06:00:00.000000,2024-09-10 11:41:17.303155,1137
ORD-1883,Product_A,M03,2024-09-10 12:15:17.303155,2024-09-10 23:35:52.290187,1134
ORD-1884,Product_B,M01,2024-09-11 06:00:00.000000,2024-09-11 14:58:32.881269,1795
ORD-1885,Product_A,M03,2024-09-11 06:00:00.000000,2024-09-11 13:09:13.293448,715
ORD-1886,Product_B,M01,2024-09-12 06:00:00.000000,2024-09-12 15:43:58.849189,1946
ORD-1887,Product_B,M01,2024-09-12 16:21:58.849189,2024-09-12 20:22:37.594532,802
ORD-1888,Product_B,M02,2024-09-12 06:00:00.000000,2024-09-12 12:30:10.919107,1300
ORD-1889,Product_B,M03,2024-09-12 06:00:00.000000,2024-09-12 14:13:58.282045,1646
ORD-1890,Product_B,M01,2024-09-13 06:00:00.000000,2024-09-13 14:42:44.313694,1742
ORD-1891,Product_B,M01,2024-09-13 15:15:44.313694,2024-09-13 23:27:50.127508,1640
ORD-1892,Product_A,M02,2024-09-13 06:00:00.000000,2024-09-13 10:47:41.930051,479
ORD-1893,Product_B,M02,2024-09-13 11:59:41.930051,2024-09-13 16:53:11.316249,978
ORD-1894,Product_B,M03,2024-09-13 06:00:00.000000,2024-09-13 10:27:27.262602,891
ORD-1895,Product_B,M01,2024-09-14 06:00:00.000000,2024-09-14 10:11:06.235029,837
ORD-1896,Product_A,M01,2024-09-14 10:54:06.235029,2024-09-14 16:57:37.462713,605
ORD-1897,Product_A,M02,2024-09-14 06:00:00.000000,2024-09-14 13:53:07.255441,788
ORD-1898,Product_B,M02,2024-09-14 14:26:07.255441,2024-09-14 23:40:06.207683,1846
ORD-1899,Product_A,M03,2024-09-14 06:00:00.000000,2024-09-14 16:51:39.205869,1086
ORD-1900,Product_B,M01,2024-09-15 06:00:00.000000,2024-09-15 11:59:57.543228,1199
ORD-1901,Product_B,M01,2024-09-15 13:21:57.543228,2024-09-15 18:41:38.610994,1065
ORD-1902,Product_A,M02,2024-09-15 06:00:00.000000,2024-09-15 15:09:43.159864,916
ORD-1903,Product_A,M03,2024-09-15 06:00:00.000000,2024-09-15 14:39:33.199008,865
ORD-1904,Product_A,M02,2024-09-16 06:00:00.000000,2024-09-16 10:50:07.281482,483
ORD-1905,Product_B,M02,2024-09-16 12:18:07.281482,2024-09-16 20:28:47.126849,1635
ORD-1906,Product_A,M01,2024-09-17 06:00:00.000000,2024-09-17 12:43:04.265227,671
ORD-1907,Product_B,M01,2024-09-17 14:05:04.265227,2024-09-17 20:30:18.389071,1284
ORD-1908,Product_A,M02,2024-09-17 06:00:00.000000,2024-09-17 15:01:43.592280,902
ORD-1909,Product_A,M02,2024-09-17 16:19:43.592280,2024-09-17 21:39:06.228072,532
ORD-1910,Product_A,M03,2024-09-17 06:00:00.000000,2024-09-17 10:41:13.539232,468
ORD-1911,Product_A,M03,2024-09-17 12:06:13.539232,2024-09-17 16:52:22.513010,476
ORD-1912,Product_B,M01,2024-09-18 06:00:00.000000,2024-09-18 15:08:40.421336,1828
ORD-1913,Product_A,M02,2024-09-18 06:00:00.000000,2024-09-18 14:41:26.300489,869
ORD-1914,Product_A,M03,2024-09-18 06:00:00.000000,2024-09-18 16:16:21.931037,1027
ORD-1915,Product_A,M01,2024-09-19 06:00:00.000000,2024-09-19 17:55:15.455019,1192
ORD-1916,Product_B,M02,2024-09-19 06:00:00.000000,2024-09-19 14:02:05.656526,1606
ORD-1917,Product_B,M01,2024-09-20 06:00:00.000000,2024-09-20 17:51:23.312220,2371
ORD-1918,Product_B,M03,2024-09-20 06:00:00.000000,2024-09-20 17:32:59.238134,2309
ORD-1919,Product_B,M01,2024-09-21 06:00:00.000000,2024-09-21 17:04:08.406987,2213
ORD-1920,Product_A,M02,2024-09-21 06:00:00.000000,2024-09-21 17:11:05.589484,1118
ORD-1921,Product_A,M03,2024-09-21 06:00:00.000000,2024-09-21 16:30:49.574941,1051
ORD-1922,Product_A,M03,2024-09-22 06:00:00.000000,2024-09-22 12:28:45.520192,647
ORD-1923,Product_A,M03,2024-09-22 13:03:45.520192,2024-09-22 23:37:29.986841,1056
ORD-1924,Product_B,M01,2024-09-23 06:00:00.000000,2024-09-23 12:43:18.233259,1344
ORD-1925,Product_A,M02,2024-09-23 06:00:00.000000,2024-09-23 15:03:17.608496,905
ORD-1926,Product_A,M03,2024-09-23 06:00:00.000000,2024-09-23 10:15:17.909231,425
ORD-1927,Product_A,M03,2024-09-23 10:46:17.909231,2024-09-23 15:27:48.580482,469
ORD-1928,Product_B,M01,2024-09-24 06:00:00.000000,2024-09-24 17:09:27.871235,2231
ORD-1929,Product_A,M02,2024-09-24 06:00:00.000000,2024-09-24 13:34:44.625900,757
ORD-1930,Product_B,M02,2024-09-24 14:12:44.625900,2024-09-24 21:03:20.312440,1368
ORD-1931,Product_A,M03,2024-09-24 06:00:00.000000,2024-09-24 11:56:22.265500,593
ORD-1932,Product_B,M03,2024-09-24 12:32:22.265500,2024-09-24 20:12:03.719891,1532
ORD-1933,Product_B,M03,2024-09-25 06:00:00.000000,2024-09-25 13:52:02.744495,1573
ORD-1934,Product_B,M01,2024-09-26 06:00:00.000000,2024-09-26 12:21:23.311609,1271
ORD-1935,Product_A,M01,2024-09-26 13:48:23.311609,2024-09-26 23:34:00.144933,976
ORD-1936,Product_B,M02,2024-09-26 06:00:00.000000,2024-09-26 10:20:08.378685,867
ORD-1937,Product_A,M02,2024-09-26 11:35:08.378685,2024-09-26 20:16:49.355324,869
ORD-1938,Product_B,M01,2024-09-27 06:00:00.000000,2024-09-27 12:00:39.789789,1202
ORD-1939,Product_A,M02,2024-09-27 06:00:00.000000,2024-09-27 12:26:44.089183,644
ORD-1940,Product_B,M03,2024-09-27 06:00:00.000000,2024-09-27 10:18:41.625529,862
ORD-1941,Product_A,M03,2024-09-27 11:39:41.625529,2024-09-27 19:52:01.011923,820
ORD-1942,Product_A,M01,2024-09-28 06:00:00.000000,2024-09-28 13:00:54.410219,701
ORD-1943,Product_B,M03,2024-09-28 06:00:00.000000,2024-09-28 17:33:23.392279,2311
ORD-1944,Product_A,M02,2024-09-29 06:00:00.000000,2024-09-29 16:12:11.817323,1020
ORD-1945,Product_B,M02,2024-09-29 17:21:11.817323,2024-09-29 22:35:13.356824,1046
ORD-1946,Product_B,M03,2024-09-29 06:00:00.000000,2024-09-29 10:12:46.726756,842
ORD-1947,Product_B,M03,2024-09-29 11:20:46.726756,2024-09-29 16:50:02.615381,1097
ORD-1948,Product_A,M01,2024-09-30 06:00:00.000000,2024-09-30 13:17:23.905895,728
ORD-1949,Product_A,M01,2024-09-30 14:36:23.905895,2024-09-30 21:50:18.061560,723
ORD-1950,Product_B,M02,2024-09-30 06:00:00.000000,2024-09-30 12:31:52.017537,1306
ORD-1951,Product_A,M02,2024-09-30 13:07:52.017537,2024-09-30 21:02:36.420256,791
ORD-1952,Product_B,M03,2024-09-30 06:00:00.000000,2024-09-30 13:27:38.114525,1492
ORD-1953,Product_A,M02,2024-10-01 06:00:00.000000,2024-10-01 14:23:39.804090,839
ORD-1954,Product_B,M03,2024-10-01 06:00:00.000000,2024-10-01 10:35:28.364223,918
ORD-1955,Product_B,M01,2024-10-02 06:00:00.000000,2024-10-02 13:18:28.639187,1461
ORD-1956,Product_A,M01,2024-10-02 14:37:28.639187,2024-10-02 18:40:24.124040,404
ORD-1957,Product_A,M02,2024-10-02 06:00:00.000000,2024-10-02 17:27:54.594507,1146
ORD-1958,Product_B,M01,2024-10-03 06:00:00.000000,2024-10-03 11:55:26.031636,1184
ORD-1959,Product_A,M01,2024-10-03 13:15:26.031636,2024-10-03 18:19:03.195274,506
ORD-1960,Product_A,M02,2024-10-03 06:00:00.000000,2024-10-03 15:58:29.600019,997
ORD-1961,Product_B,M03,2024-10-03 06:00:00.000000,2024-10-03 11:52:08.938675,1173
ORD-1962,Product_B,M03,2024-10-03 13:02:08.938675,2024-10-03 19:47:06.811327,1349
ORD-1963,Product_A,M01,2024-10-04 06:00:00.000000,2024-10-04 13:37:25.571378,762
ORD-1964,Product_A,M01,2024-10-04 14:37:25.571378,2024-10-04 19:37:10.205971,499
ORD-1965,Product_A,M02,2024-10-04 06:00:00.000000,2024-10-04 17:18:58.207281,1131
ORD-1966,Product_B,M03,2024-10-04 06:00:00.000000,2024-10-04 14:29:53.762481,1699
ORD-1967,Product_A,M01,2024-10-05 06:00:00.000000,2024-10-05 17:48:45.382167,1181
ORD-1968,Product_A,M02,2024-10-05 06:00:00.000000,2024-10-05 10:41:39.038595,469
ORD-1969,Product_A,M02,2024-10-05 11:48:39.038595,2024-10-05 22:12:44.145814,1040
ORD-1970,Product_B,M03,2024-10-05 06:00:00.000000,2024-10-05 10:37:34.825133,925
ORD-1971,Product_A,M03,2024-10-05 11:24:34.825133,2024-10-05 17:07:59.503114,572
ORD-1972,Product_A,M02,2024-10-06 06:00:00.000000,2024-10-06 17:57:37.345579,1196
ORD-1973,Product_A,M02,2024-10-06 19:26:37.345579,2024-10-06 23:58:14.721349,452
ORD-1974,Product_A,M03,2024-10-06 06:00:00.000000,2024-10-06 15:16:42.482242,927
ORD-1975,Product_B,M01,2024-10-07 06:00:00.000000,2024-10-07 13:05:14.879227,1417
ORD-1976,Product_B,M02,2024-10-07 06:00:00.000000,2024-10-07 17:28:36.367756,2295
ORD-1977,Product_B,M01,2024-10-08 06:00:00.000000,2024-10-08 15:22:29.973875,1874
ORD-1978,Product_B,M02,2024-10-08 06:00:00.000000,2024-10-08 14:21:47.072468,1672
ORD-1979,Product_A,M03,2024-10-08 06:00:00.000000,2024-10-08 13:45:02.053231,775
ORD-1980,Product_A,M01,2024-10-09 06:00:00.000000,2024-10-09 17:56:29.238122,1194
ORD-1981,Product_B,M02,2024-10-09 06:00:00.000000,2024-10-09 10:46:06.274230,953
ORD-1982,Product_B,M02,2024-10-09 11:59:06.274230,2024-10-09 22:48:55.891011,2166
ORD-1983,Product_A,M03,2024-10-09 06:00:00.000000,2024-10-09 14:33:44.088012,856
ORD-1984,Product_A,M03,2024-10-09 15:50:44.088012,2024-10-09 22:45:58.327639,692
ORD-1985,Product_A,M01,2024-10-10 06:00:00.000000,2024-10-10 15:57:55.088023,996
ORD-1986,Product_B,M03,2024-10-10 06:00:00.000000,2024-10-10 11:28:20.102665,1094
ORD-1987,Product_A,M01,2024-10-11 06:00:00.000000,2024-10-11 13:07:04.937249,711
ORD-1988,Product_B,M02,2024-10-11 06:00:00.000000,2024-10-11 17:56:58.992889,2389
ORD-1989,Product_B,M03,2024-10-11 06:00:00.000000,2024-10-11 11:20:54.850615,1069
ORD-1990,Product_B,M03,2024-10-11 12:08:54.850615,2024-10-11 20:39:13.709397,1701
ORD-1991,Product_A,M03,2024-10-12 06:00:00.000000,2024-10-12 14:15:15.292548,825
ORD-1992,Product_B,M02,2024-10-13 06:00:00.000000,2024-10-13 11:17:33.035640,1058
ORD-1993,Product_B,M03,2024-10-13 06:00:00.000000,2024-10-13 11:32:54.021025,1109
ORD-1994,Product_A,M03,2024-10-13 12:44:54.021025,2024-10-13 23:28:31.616248,1072
ORD-1995,Product_B,M01,2024-10-14 06:00:00.000000,2024-10-14 14:28:20.636507,1694
ORD-1996,Product_B,M01,2024-10-15 06:00:00.000000,2024-10-15 11:55:57.480293,1186
ORD-1997,Product_A,M02,2024-10-15 06:00:00.000000,2024-10-15 11:03:56.377867,506
ORD-1998,Product_B,M03,2024-10-15 06:00:00.000000,2024-10-15 10:24:33.408551,881
ORD-1999,Product_B,M01,2024-10-16 06:00:00.000000,2024-10-16 14:36:33.564801,1721
ORD-2000,Product_A,M02,2024-10-16 06:00:00.000000,2024-10-16 12:08:51.013374,614
ORD-2001,Product_A,M02,2024-10-16 13:06:51.013374,2024-10-16 18:55:59.816794,581
ORD-2002,Product_B,M03,2024-10-16 06:00:00.000000,2024-10-16 10:34:34.767522,915
ORD-2003,Product_B,M03,2024-10-16 11:40:34.767522,2024-10-16 16:24:39.299735,946
ORD-2004,Product_A,M01,2024-10-18 06:00:00.000000,2024-10-18 14:06:20.751219,810
ORD-2005,Product_B,M02,2024-10-18 06:00:00.000000,2024-10-18 17:59:35.733409,2398
ORD-2006,Product_B,M03,2024-10-18 06:00:00.000000,2024-10-18 12:18:26.698688,1261
ORD-2007,Product_A,M03,2024-10-18 13:00:26.698688,2024-10-18 22:54:29.357754,990
ORD-2008,Product_B,M01,2024-10-19 06:00:00.000000,2024-10-19 11:02:45.841531,1009
ORD-2009,Product_A,M01,2024-10-19 12:25:45.841531,2024-10-19 18:07:11.482464,569
ORD-2010,Product_B,M02,2024-10-19 06:00:00.000000,2024-10-19 16:24:34.224959,2081
ORD-2011,Product_A,M01,2024-10-20 06:00:00.000000,2024-10-20 13:21:13.344711,735
ORD-2012,Product_B,M01,2024-10-20 14:19:13.344711,2024-10-20 23:56:42.915563,1924
ORD-2013,Product_A,M01,2024-10-21 06:00:00.000000,2024-10-21 12:52:38.844092,687
ORD-2014,Product_A,M02,2024-10-21 06:00:00.000000,2024-10-21 16:36:39.691820,1061
ORD-2015,Product_B,M03,2024-10-21 06:00:00.000000,2024-10-21 11:26:17.592258,1087
ORD-2016,Product_A,M01,2024-10-22 06:00:00.000000,2024-10-22 17:49:44.355569,1182
ORD-2017,Product_A,M02,2024-10-22 06:00:00.000000,2024-10-22 13:06:29.617085,710
ORD-2018,Product_B,M01,2024-10-23 06:00:00.000000,2024-10-23 10:58:30.882340,995
ORD-2019,Product_B,M01,2024-10-23 12:26:30.882340,2024-10-23 21:40:31.743195,1846
ORD-2020,Product_A,M02,2024-10-23 06:00:00.000000,2024-10-23 17:09:52.393471,1116
ORD-2021,Product_A,M03,2024-10-23 06:00:00.000000,2024-10-23 13:48:22.565002,780
ORD-2022,Product_A,M01,2024-10-24 06:00:00.000000,2024-10-24 14:19:28.637053,832
ORD-2023,Product_B,M01,2024-10-24 15:12:28.637053,2024-10-24 19:42:44.393028,900
ORD-2024,Product_B,M01,2024-10-25 06:00:00.000000,2024-10-25 16:06:34.801714,2021
ORD-2025,Product_A,M01,2024-10-25 16:40:34.801714,2024-10-25 21:53:24.237150,521
ORD-2026,Product_A,M02,2024-10-25 06:00:00.000000,2024-10-25 15:53:35.589519,989
ORD-2027,Product_B,M03,2024-10-25 06:00:00.000000,2024-10-25 14:32:18.780615,1707
ORD-2028,Product_A,M03,2024-10-25 15:55:18.780615,2024-10-25 22:22:02.193423,644
ORD-2029,Product_B,M01,2024-10-26 06:00:00.000000,2024-10-26 12:31:26.756390,1304
ORD-2030,Product_B,M03,2024-10-26 06:00:00.000000,2024-10-26 11:23:28.798242,1078
ORD-2031,Product_B,M01,2024-10-27 06:00:00.000000,2024-10-27 12:41:53.222955,1339
ORD-2032,Product_A,M01,2024-10-27 13:19:53.222955,2024-10-27 20:18:12.763667,697
ORD-2033,Product_B,M02,2024-10-27 06:00:00.000000,2024-10-27 10:26:32.595222,888
ORD-2034,Product_B,M02,2024-10-27 11:54:32.595222,2024-10-27 19:14:18.480054,1465
ORD-2035,Product_A,M03,2024-10-27 06:00:00.000000,2024-10-27 12:13:41.814521,622
ORD-2036,Product_B,M03,2024-10-27 13:22:41.814521,2024-10-27 21:23:41.530767,1603
ORD-2037,Product_A,M01,2024-10-28 06:00:00.000000,2024-10-28 11:36:18.654670,560
ORD-2038,Product_A,M01,2024-10-28 13:04:18.654670,2024-10-28 23:30:02.642445,1042
ORD-2039,Product_A,M02,2024-10-28 06:00:00.000000,2024-10-28 12:59:21.757626,698
ORD-2040,Product_A,M03,2024-10-28 06:00:00.000000,2024-10-28 14:38:29.643288,864
ORD-2041,Product_B,M01,2024-10-29 06:00:00.000000,2024-10-29 16:03:08.865397,2010
ORD-2042,Product_A,M02,2024-10-29 06:00:00.000000,2024-10-29 12:29:29.853946,649
ORD-2043,Product_A,M02,2024-10-29 13:00:29.853946,2024-10-29 19:46:04.471937,675
ORD-2044,Product_A,M03,2024-10-29 06:00:00.000000,2024-10-29 14:57:38.551191,896
ORD-2045,Product_A,M03,2024-10-29 15:59:38.551191,2024-10-29 20:59:50.090105,500
ORD-2046,Product_B,M01,2024-10-30 06:00:00.000000,2024-10-30 10:37:43.389854,925
ORD-2047,Product_A,M01,2024-10-30 11:26:43.389854,2024-10-30 21:19:04.329831,987
ORD-2048,Product_B,M02,2024-10-30 06:00:00.000000,2024-10-30 12:53:43.821000,1379
ORD-2049,Product_B,M02,2024-10-30 13:54:43.821000,2024-10-30 22:53:53.695692,1797
ORD-2050,Product_B,M03,2024-10-30 06:00:00.000000,2024-10-30 16:45:57.684154,2153
ORD-2051,Product_B,M02,2024-10-31 06:00:00.000000,2024-10-31 13:33:21.281862,1511
ORD-2052,Product_A,M02,2024-10-31 14:14:21.281862,2024-10-31 19:19:24.083769,508
ORD-2053,Product_B,M03,2024-10-31 06:00:00.000000,2024-10-31 16:09:05.570470,2030
ORD-2054,Product_B,M01,2024-11-01 06:00:00.000000,2024-11-01 17:06:57.883706,2223
ORD-2055,Product_A,M02,2024-11-01 06:00:00.000000,2024-11-01 12:25:55.030994,643
ORD-2056,Product_B,M02,2024-11-01 13:27:55.030994,2024-11-01 18:25:11.771559,990
ORD-2057,Product_B,M03,2024-11-01 06:00:00.000000,2024-11-01 11:58:35.630062,1195
ORD-2058,Product_A,M03,2024-11-01 12:47:35.630062,2024-11-01 21:41:22.190054,889
ORD-2059,Product_A,M01,2024-11-02 06:00:00.000000,2024-11-02 10:36:18.502969,460
ORD-2060,Product_B,M01,2024-11-02 11:24:18.502969,2024-11-02 22:44:53.599418,2268
ORD-2061,Product_B,M02,2024-11-02 06:00:00.000000,2024-11-02 13:36:34.559678,1521
ORD-2062,Product_A,M01,2024-11-03 06:00:00.000000,2024-11-03 16:13:29.147083,1022
ORD-2063,Product_A,M02,2024-11-03 06:00:00.000000,2024-11-03 15:42:43.724087,971
ORD-2064,Product_A,M03,2024-11-03 06:00:00.000000,2024-11-03 15:30:05.641792,950
ORD-2065,Product_A,M01,2024-11-04 06:00:00.000000,2024-11-04 13:21:31.601563,735
ORD-2066,Product_B,M01,2024-11-04 14:40:31.601563,2024-11-04 19:29:02.252487,961
ORD-2067,Product_A,M02,2024-11-04 06:00:00.000000,2024-11-04 16:16:56.505777,1028
ORD-2068,Product_A,M03,2024-11-04 06:00:00.000000,2024-11-04 14:13:13.950660,822
ORD-2069,Product_A,M02,2024-11-05 06:00:00.000000,2024-11-05 12:10:40.825780,617
ORD-2070,Product_B,M03,2024-11-05 06:00:00.000000,2024-11-05 10:20:27.061173,868
ORD-2071,Product_B,M03,2024-11-05 11:04:27.061173,2024-11-05 20:05:43.024551,1804
ORD-2072,Product_A,M02,2024-11-06 06:00:00.000000,2024-11-06 10:17:34.769487,429
ORD-2073,Product_A,M03,2024-11-06 06:00:00.000000,2024-11-06 16:28:55.059990,1048
ORD-2074,Product_B,M01,2024-11-07 06:00:00.000000,2024-11-07 14:04:49.303224,1616
ORD-2075,Product_B,M01,2024-11-07 14:56:49.303224,2024-11-07 22:54:12.956375,1591
ORD-2076,Product_A,M03,2024-11-07 06:00:00.000000,2024-11-07 16:02:21.616451,1003
ORD-2077,Product_B,M01,2024-11-08 06:00:00.000000,2024-11-08 16:24:54.211404,2083
ORD-2078,Product_B,M02,2024-11-08 06:00:00.000000,2024-11-08 16:58:49.265679,2196
ORD-2079,Product_B,M03,2024-11-08 06:00:00.000000,2024-11-08 17:37:28.734448,2324
ORD-2080,Product_A,M01,2024-11-09 06:00:00.000000,2024-11-09 15:16:25.571434,927
ORD-2081,Product_A,M02,2024-11-09 06:00:00.000000,2024-11-09 16:55:29.324511,1092
ORD-2082,Product_B,M03,2024-11-09 06:00:00.000000,2024-11-09 11:45:40.882202,1152
ORD-2083,Product_B,M03,2024-11-09 12:22:40.882202,2024-11-09 18:14:52.016732,1173
ORD-2084,Product_A,M01,2024-11-10 06:00:00.000000,2024-11-10 12:13:23.190417,622
ORD-2085,Product_B,M02,2024-11-10 06:00:00.000000,2024-11-10 12:13:45.675752,1245
ORD-2086,Product_B,M03,2024-11-10 06:00:00.000000,2024-11-10 11:44:26.602732,1148
ORD-2087,Product_A,M03,2024-11-10 13:14:26.602732,2024-11-10 20:51:57.816955,762
ORD-2088,Product_A,M01,2024-11-12 06:00:00.000000,2024-11-12 12:48:13.158055,680
ORD-2089,Product_B,M01,2024-11-12 13:21:13.158055,2024-11-12 22:39:24.649536,1860
ORD-2090,Product_B,M02,2024-11-12 06:00:00.000000,2024-11-12 10:27:26.641387,891
ORD-2091,Product_B,M02,2024-11-12 11:52:26.641387,2024-11-12 20:57:32.144942,1816
ORD-2092,Product_B,M03,2024-11-12 06:00:00.000000,2024-11-12 14:19:35.473307,1665
ORD-2093,Product_A,M02,2024-11-13 06:00:00.000000,2024-11-13 13:05:31.463957,709
ORD-2094,Product_B,M02,2024-11-13 14:08:31.463957,2024-11-13 21:55:50.705273,1557
ORD-2095,Product_B,M01,2024-11-14 06:00:00.000000,2024-11-14 17:58:57.646341,2396
ORD-2096,Product_B,M02,2024-11-14 06:00:00.000000,2024-11-14 15:03:34.555363,1811
ORD-2097,Product_B,M03,2024-11-14 06:00:00.000000,2024-11-14 13:17:34.276206,1458
ORD-2098,Product_B,M03,2024-11-14 13:57:34.276206,2024-11-14 18:02:08.173832,815
ORD-2099,Product_A,M01,2024-11-15 06:00:00.000000,2024-11-15 11:28:53.882859,548
ORD-2100,Product_B,M01,2024-11-15 12:43:53.882859,2024-11-15 19:08:50.519468,1283
ORD-2101,Product_B,M03,2024-11-15 06:00:00.000000,2024-11-15 12:11:02.732702,1236
ORD-2102,Product_A,M03,2024-11-15 13:39:02.732702,2024-11-15 21:05:52.205474,744
ORD-2103,Product_A,M01,2024-11-16 06:00:00.000000,2024-11-16 12:34:48.062712,658
ORD-2104,Product_A,M01,2024-11-16 13:35:48.062712,2024-11-16 21:18:58.434792,771
ORD-2105,Product_A,M02,2024-11-16 06:00:00.000000,2024-11-16 15:46:49.176316,978
ORD-2106,Product_A,M02,2024-11-16 16:45:49.176316,2024-11-16 21:01:55.230333,426
ORD-2107,Product_B,M03,2024-11-16 06:00:00.000000,2024-11-16 11:05:41.954007,1018
ORD-2108,Product_B,M01,2024-11-17 06:00:00.000000,2024-11-17 10:13:12.187862,844
ORD-2109,Product_B,M01,2024-11-17 11:22:12.187862,2024-11-17 16:25:34.848921,1011
ORD-2110,Product_A,M01,2024-11-17 17:02:34.848921,2024-11-17 22:37:48.598995,558
ORD-2111,Product_B,M02,2024-11-17 06:00:00.000000,2024-11-17 16:46:08.066240,2153
ORD-2112,Product_B,M03,2024-11-17 06:00:00.000000,2024-11-17 17:12:49.674742,2242
ORD-2113,Product_B,M03,2024-11-17 17:48:49.674742,2024-11-17 23:56:51.750702,1226
ORD-2114,Product_A,M02,2024-11-18 06:00:00.000000,2024-11-18 11:56:45.278528,594
ORD-2115,Product_A,M02,2024-11-18 13:03:45.278528,2024-11-18 21:44:39.531279,868
ORD-2116,Product_A,M03,2024-11-18 06:00:00.000000,2024-11-18 13:56:26.173018,794
ORD-2117,Product_A,M03,2024-11-18 14:36:26.173018,2024-11-18 23:12:04.480293,859
ORD-2118,Product_A,M01,2024-11-19 06:00:00.000000,2024-11-19 11:41:30.186787,569
ORD-2119,Product_B,M03,2024-11-19 06:00:00.000000,2024-11-19 14:12:25.715076,1641
ORD-2120,Product_B,M01,2024-11-20 06:00:00.000000,2024-11-20 10:15:21.788869,851
ORD-2121,Product_B,M02,2024-11-20 06:00:00.000000,2024-11-20 13:19:12.511246,1464
ORD-2122,Product_A,M02,2024-11-20 14:45:12.511246,2024-11-20 22:02:19.949388,728
ORD-2123,Product_A,M03,2024-11-20 06:00:00.000000,2024-11-20 11:04:03.993684,506
ORD-2124,Product_A,M03,2024-11-20 11:34:03.993684,2024-11-20 21:21:43.573454,979
ORD-2125,Product_A,M01,2024-11-21 06:00:00.000000,2024-11-21 10:42:02.708813,470
ORD-2126,Product_A,M02,2024-11-21 06:00:00.000000,2024-11-21 13:56:10.515041,793
